Nom du tiers_First name,Poste du tiers_ Title of first name,Compétences(details about title of first name to take into account)
Gu,Support Analyst Manager,Formation|Gestion de projet|Leadership|Programmation web|Marketing|Montage vidéo|Réseaux sociaux|Programmation|Plan de reconstruction|Conception de bases de données|Conception de logiciels|Sécurité informatique|Réseaux informatiques|Sécurité réseau|Administration système|Administration réseau|Microsoft Office|Adobe Photoshop|HTML|Java|JavaScript|PHP|Linux|C|Adobe Premiere Pro|Système d’opération|Base de données|MySQL|SQL|Transact-SQL (T-SQL)|Windows Server|Management|Service client|Parler en public|Travail d'équipe|Communication|Assistance clientèle|Anglais|Sony Vegas|Solutions de sauvegarde|Développement de bases de données|Automatisation informatique|Réseau IP
Do,IT Transformation Management Consultant indépendant,Gestion de projet|Stratégie IT|Management|Gestion des contrats|Stratégie|Outsourcing IT|Consulting en management|Stratégie commerciale|Change Management|Project Management|Contract Management|Management services IT|Énergie|ITIL|Outsourcing|IT Strategy|IT Outsourcing|Management IT|Gouvernance|Ingénierie|Transition Management|Contract Negotiation|Gestion d'équipe|Team Management|Gestion d’équipe|Français
Gu,Senior Software Consultant - Freelance,Développement de logiciel|Méthodes agiles|Test Driven Development|Agile Methodologies|Gestion de projet|Software Quality Assurance|CMMI|iOS development|TDD|Software Development|Appareils mobiles|Développement iOS|Project Management|Continuous Integration|Agile|Mobile Devices|Architecture|Web Development|Objective-C|C++|Node.js|Xcode|C|C#|Git|JavaScript|Embedded Software|Java|Jenkins|iOS|Linux|Python|API|Unit Tests|hapi|Terraform
Ni,Freelance Tech Lead - Développeur Javascript / Formateur React Angular,JavaScript|PHP|React.js|Gestion de projet|Technical Support|AngularJS|Node.js|MySQL|HTML 5|HTML5|CSS3|jQuery|Backbone.js|English|Redux|React Native|Symfony
Pi,Développeur Javascript,React.js|Node.js|JavaScript|Gestion de projet web|HTML5|CSS|C|Git|SASS|NoSQL|Docker|aws|Administration Unix|Express.js
Lu,Developper fullStack JavaScript,C|JavaScript|React.js|Photographie|Méthodes agiles|Scrum|PHP|CSS|HTML5|Linux|Git|Adobe Illustrator|Adobe Photoshop|InDesign|After Effects|HTML|Adobe Premiere Pro|Node.js|Blender|redux|ocaml
Lo,Développeur Backend chez Indépendant chez Carrefour GoogleCloudCoreTeam,Python|Linux|Informatique|Programmation web|Développement de logiciel|Molecular Biology|Bioinformatics|Computer Science|Statistics|MySQL|python|Perl|java|Perl Script|R|Java|GUI development|Algorithm Design|Molecular Imaging|Cell Physiology|Structural Bioinformatics|VTK|Phylogenetics
Ab,Développeur Talend/Java,Talend|Java/J2EE|SQL|ETL|MySQL|Spring MVC|Développement Back-End|Oracle|Git|Hibernate|PostgreSQL|Bootstrap|CSS3|HTML5|Java|JavaScript|Bitcoin|Smart Contract|cryptographie|Ethereum|Selenium
Jo,Technicien informatique/ Graphiste Freelance / Developpeur Freelance,Matériel informatique|Relations clientèle|Vente|Computer Repair|Technical Support|Troubleshooting|Développement web|Conception web|Site web adaptatif|Compétences analytiques|Connaissances en informatique|Administration système|3G|4G|Active Directory|Windows 7|Microsoft Windows|Adobe Illustrator|Adobe Photoshop|WordPress|PHP|JavaScript|SQL|HTML5|bootstrap|ACTIVE DIRECTORY|Travail d’équipe|Service client|Anglais|Développement web back-end|Windows 10|Retouche de photo|Création de sites web|Service-now.com|ServiceNow|Ticketing|Expérience Active Directory|Migration vers Windows 7|windows 10|Télétravail|GED|adobe AfterEffect|mIgration vers windows 10
Mo,Fullstack Java/JavaScript <!-- FREELANCE -->,Linux|MySQL|Visual Basic|SQL|Oracle|Windows
Xa,Developpeur .NET Senior fullstack,".NET|C#|Microsoft SQL Server|Agile Methodologies|Méthodes agiles|Web Services|Architecture|Software Project Management|SOA|Master Data Management|Gestion de projet logiciel|Services web|Développement de logiciel|Applications web|Programmation web|ASP.NET|WCF|Visual Studio|TFS|LINQ|XML|jQuery|AJAX|UML|WPF|SQL|JavaScript|ASP.NET MVC|Oracle|Services d’Information Internet (IIS)|Visual Basic .NET (VB.NET)|MySQL|HTML|Feuilles de style en cascade (CSS)|Entity Framework|Master Data|MVC|XAML|MVVM|Procédures stockées|Master Data Services|C# VB.NET Linq2Sql Linq2Xml Linq2Object Ajax.NET JQuery ASP.Net|SQL Server 2000, 2005, 2008, 2008R2, Oracle (8i, 9i)"
Va, Remote  Freelance Fullstack web developer,Vue.js|Javascript|GraphQL|Méthodes agiles|Programmation web|Applications web|Node.js|HTML5|CSS3|SASS|Git|MongoDB|Feuilles de style en cascade (CSS)|JavaScript|Webpack|Express|Vuex|Vuetify
Hi,Consultant IT/Digital en Freelance,Consulting|Java|Gestion de projet|Simulations|SOA|Scrum|Cloud Computing|Agile Methodologies|Méthodes agiles|Gestion de projet Agile|Recherche opérationnelle|Technologies de l'information|SQL|UML|VBA|Base de données|XML|Visual Basic pour Applications (VBA)|Système d'information
Vi,Consultant Project Manager Senior,ITIL|Système de trading|Change Management|Financial Markets|Marché financier|Management de projet
Is,[FREELANCE] Consultant indépendant en développement logiciel en recherche active d'un poste,Java|PHP|SQL|Programmation web|MySQL|JavaScript|HTML|C++|.NET|CSS|C#|jQuery|Base de données|HTML5|XML|HTML 5|angular|JPA|Spring Batch|Angular 6|Spring Boot
Gr,Développeur Full Stack javascript freelance,PHP|JavaScript|SEO|E-commerce|Web Design|Web design|Web Analytics|AJAX|Web 2.0|HTML
St,Consultant IT & Marketing Technology Freelance,E-commerce|Web Project Management|Web Development|Mobile Applications|Digital Strategy|Digital Marketing|Web Applications|Web Analytics|SEO|CRM|Information Architecture|User Experience|Online Advertising|User Interface|IT Strategy|Product Management|Strategy|Consulting|Business Development|JavaScript|PHP|.NET|Web 2.0|CMS|Microsoft SQL Server|MySQL|eCRM|Creative Technology|Software as a Service (SaaS)
Vi,Consultant IT Freelance,Ruby on Rails|Cognos|Unix|Développement de logiciel|Gestion de projet|Events Organisation|Analyse de systèmes|Software Development|Programmation|Intégration|C++|Linux|Git|SQL|C#|SVN|Java|Python|Apache|XML|XSLT|JavaScript|PHP|Feuilles de Style en cascade (CSS)|CSS|HTML|MySQL|Perl|Microsoft Office|Base de données relationnelle|Oracle Database|Faveod Designer|OTRS|Recueil de besoin|Conseil en informatique|Red Hat Enterprise Linux|Manhattan Associates WMS & OMS|Jasper Reports
Ma,Consultant indépendant chez Freelance | Self Employed,Gestion de projet|Management|Change Management|SAP ERP|Amélioration des processus Lean|Capital humain
Za,[Freelance] Human Javascript Developer (React/NodeJs),JavaScript|Programmation web|PHP|Project Management|OOP|Méthodes agiles|Services web|NodeJs|jQuery|Java|UML|SQL|HTML5|MySQL|CSS|SASS|JSON|C++|AJAX|Git|Grunt|MongoDB|AngularJS|Framework Sping|Linux|Java Enterprise Edition|GitHub|HTML|Feuilles de Style en cascade (CSS)|React.js|Node.js|Feuilles de style en cascade (CSS)|Coffee Script|CCENT|Jade|Webpack
AM,IT Project Director - SDM - Freelance,Gestion de projet|Gestion d’équipe|Stratégie IT|Méthodes agiles|Gestion du changement|Architecture orientée services (SOA)|Management|Intégration d'applications d'entreprise
Mo,Consultant JAVA/JEE/React/AngularJS (Freelance only),Java|Oracle|Java Enterprise Edition|Web Services|CRM|Shell Scripting|Services web|Hibernate|WebLogic|PL/SQL|UML|XML|Oracle PL/SQL Development|JavaScript|MySQL|Spring|PHP|AJAX|Unix|JPA|JSF|WebSphere Application Server|AngularJS|Framework Sping|SQL|Tomcat|Maven|Struts|Eclipse|SOAP|jQuery|Mule ESB|Oracle Pro*C|Apache Wicket|Amdocs Clarify|ANSI C|Alfresco|Liferay|portlet|Ext JS
An,Techlead et formateur .NET indépendant,.NET Core|ASP.NET Core|Microsoft Azure|Cloud Computing|Web Development|Web Applications|Mobile Applications|Mobile Devices|Architecture|.NET|ASP.NET MVC|Xamarin|C#|HTML5|Visual Studio|XML|ASP.NET|WCF|WPF|Windows Azure|SQL|jQuery|Node.js|.NET Framework|Entity Framework|JavaScript|Training|Formation|Xamarin.iOS|Xamarin.Android|Entity Framework Core|Azure Functions|Azure DevOps|JSON Web Token (JWT)|REST API|Windows Phone|Silverlight|MvvmCross|UWP|API Development|DevOps
Ab,Freelance .NET Architect / Front-end Developer,ASP.NET|AngularJS|User Experience Design|User Interface Design|Agile Project Management|Start-ups|Research|Unit Testing|Continuous Integration|Distributed Systems|Cloud Computing|Interaction Design|Usability|Web Analytics|Microsoft Azure|Node.js|React.js|WordPress|Google Analytics|Docker|Jenkins|Ionic Framework|ASP.NET MVC|Vagrant|Selenium|Apache Cordova|TypeScript|Prestashop|Google Tag Manager|Search Engine Optimization (SEO)|CSS Preprocessors|Software Architecture|Microservices|Domain-Driven Design (DDD)|RabbitMQ|DevOps|Multi-tenant|Software as a Service (SaaS)|ElasticSearch|Kubernetes|Growth Hacking|Marketing Automation|Service-Oriented Architecture (SOA)|Vue.js|Cross-browser Compatibility|.NET Core|ASP.NET Core|Front-end Development|Back-End Web Development|Google Data Studio
Ha,Freelance IT Specialist,Virtualization|Cloud Storage|Windows Server|Mobile Communications|Project Management|Mobile Applications|Network Administration|Business Analysis|Business Development|Linux|HTML|SQL|Windows|Java|Customer Service|Networking|Mac & PC platforms|Network-Attached Storage (NAS)|Software as a Service (SaaS)|Satellite Systems|Wireless Technologies
Ba,Freelance IT - Disponible,Java|Gestion d'équipe|Développement de logiciel|Gestion de projet|Stratégie commerciale|Software Development|E-commerce|Appareils mobiles|SQL|XML|HTML|Management
Mo,? Ingénieur études et développement Symfony / React.js,React.js|Symfony|react native|Développement de logiciel|Gestion de projet|Programmation web|Gestion de projet logiciel|Conception de logiciels|Applications web|Déploiement de logiciel|Test unitaire|Développement web|Recherche|E-commerce|PHP|Laravel|Angular|Twitter Bootstrap|jQuery|JavaScript|HTML5|CSS|git|UML|MySQL|SQL|HTML|PostgreSQL|Node.js|MongoDB|Services web RESTful|Git|GitHub|Sens de l’organisation|Travail d’équipe|Développement front-end|Merise|Optimisation de référencement|Développement web back-end|Express.js|CQRS|PHPUnit|event sourcing|microservices|Communication numérique|Architecture technique|Accompagnement|Niveau élevé de précision|Développement d’applications web|Framework Symfony
My,En recherche active de nouveaux challenges,Marketing digital|Stratégie marketing|Marketing en ligne|Publicité en ligne|Marketing social|Communication marketing|Marketing Strategy|E-commerce|Digital Strategy|Management
Mi,Consultant - Manageur de Transition - Sécurité / Transformation - recherche active,ITIL|Change Management|Management services IT|IT Service Management|COBIT|PRINCE2|Gestion de projet|Enterprise Architecture|ISO 27001|PMP|Project Management|IT Strategy|Stratégie IT|Management IT|SOA|Management Consulting|Project Portfolio Management|IT Operations|IT Management|CMMI|Architecture d'entreprise|Business Process|Data Center|Risk Management|Security|Architectures|Gestion de portefeuille de projets|Sla|Architecture|Business Process Improvement|Gouvernance|Infrastructure|Telecommunications|PMO|Centre de données|Télécommunications|ERP|Management|ISO 20000|TOGAF|Governance
Ad,Consultant IT freelance,Gestion de projet|Télécommunications|OLT|Planification des ressources d’entreprise (ERP)|Services web|Ingénierie des télécommunications|SoapUI|Python|Linux|perl|JSP|UML|HP Quality Center|jQuery|React.js|rest|SOAP|HTML|Multiplexeur DSLAM|JMeter|Symfony|THD|DSL
Id,Consultant IT Freelance,Java|SQL|Hibernate|Big data|Cloud Computing|Business process|ERP|Oracle SQL Developer|Oracle|CSS|HTML|C|C++|Microsoft Excel|Microsoft Office|PHP|JavaScript|UML|Linux|Hadoop|NoSQL|Business Objects|Visual Basic pour Applications (VBA)|Tableau|Microsoft Access|python|PostgreSQL|Twitter Bootstrap|Node.js|Toad|TOGAF|Architecture des SI|Knime|Securité des SI|Management des SI|Collaborative platforms|Cameo business modeler
Ou,Talent acquisition specialist at UNCOVER PARTNERS we are hiring !,Recrutement IT|Sourcing|HR development|Consulting|Recrutement|Stratégie|Gestion d’équipe|formation|Team Management|Service client|Leadership
Fr,Indépendant IT,SIRH|MOE|AMOA|Informatique décisionnelle|PHP|Java|C++|jQuery|HTML|XML|PL/SQL|MySQL|UML|Eclipse|Subversion|JavaScript|Tortoise SVN|Microsoft Excel|vba|Meta4|sinequa|nqi orchestra|cegid cbrh y2
Di,Distributeur indépendant chez It Works! Global,Théâtre|Bénévolat|Microsoft Office|Réseaux sociaux|Microsoft Word|Microsoft PowerPoint|Parler en public|Français
ga,Consultant IT - Product Owner Indépendant chez Independant,Gestion de projet|Gestion de projet logiciel|Télécommunications|Informatique décisionnelle|Change Management|Intégration|Programmation web|E-commerce|Méthodes agiles|Scrum|Kanban|scrum master|Gestion de projet agile|SQL|Gestion d'équipe|Management|product owner
Na,Ingénieur d'Affaires IT,Gestion de projet|Administration des ventes|Développement commercial
Mi,"Consultante en développement durable - industrie du textile at Freelance, self-employed",Corporate Communications|Marketing Communications|Public Relations|Strategic Communications|Internal Communications|Social Media|International Relations|Crisis Communications|Press Releases|Market Research|Luxury Goods|Marketing Strategy|Marketing communication|Media Relations|Corporate Social Responsibility|Management|French|Press relations|Corporate Positioning|sensitive and issues communication
Ou,Consultant technico fonctionnel freelance CRM Salesforce ,Management|Gestion de projet|ERP|CRM|Business Intelligence|Entrepreneurship|Performance Management|ETL|Sales|Sales Management|Consulting|Integration|Informatique décisionnelle|Gestion de la relation client (CRM)|Intégration|Salesforce.com|SAP Business Object|QlikView|SQL|Siebel|Eclipse|Gestion d'équipe|Gestion d’équipe|SAP Business One|SAP Hana|Board|Enterprise Resource Planning (ERP)|SAP Products
Fa,Consultante Marketing Digital & Brand management. Freelance Copywriter.,Food|Marketing|French|E-commerce|Food & Beverage|Stratégie marketing|Marketing Strategy|Marketing en ligne|Strategy|Stratégie|Gestion d'évènement|International Marketing|Forecasting|Export|Wine|International Sales|FMCG|Event Management|International Trade|Trade Marketing|Online Advertising|Business Strategy|Nourriture|Vente internationale|Marketing international|Online Marketing|Exportation|B2B|Entrepreneuriat|Développement commercial|Stratégie commerciale|Gestion de projet|Négociations|Management|Français|English|Spanish|Anglais|New Business Development|Gastronomy|Food Service|Internet
No,"Conference Interpreter / Translator ES, EN <> FR at Freelance, self-employed",French|English|Spanish|Translation|Gestion d'équipe|Conference Interpreting
Al,Community manager // rédactrice web chez Freelance (Self employed),Anglais|Communication|Adobe Photoshop|Rédaction|Recherche|Microsoft Office|PowerPoint
Gu,"Développeur Freelance Fullstack (Java/React) - Agile friendly at Freelance, self-employed",Hibernate|Maven|Java Enterprise Edition|Agile Methodologies|Scrum|Test Driven Development|Software Development|Web Services|Java|JUnit|Subversion|Spring Framework|Spring|JavaScript|UML|JBoss Application Server|Tomcat|Eclipse|Git|MySQL|Struts|SQL|React.js|Spring MVC|Team Management|Spring Boot|Spring Batch|Flex
Lo,Chef de projet informatique,Java|Software Development|SQL|Project Management|Software Project Management|Telecommunications|Project Planning|Integration|Web Development|Program Management|Agile Methodologies|Business Strategy|PL/SQL|C|MS Project|Microsoft Office|C++|Unix|Management|Team Management|Negotiation
